commodity,day,qty
Powder,557,0.0
Supplement,557,0.0
Tobacco,557,0.0
BreadCrumb,558,0.0
Candy,558,0.0
Default,558,0.0
Dip,558,0.0
Instant,558,0.0
Not Available,558,0.0
Nut,558,506.376
Powder,558,0.0
Supplement,558,0.0
Tobacco,558,0.0
BreadCrumb,559,0.0
Candy,559,0.0
Default,559,0.0
Dip,559,0.0
Instant,559,0.0
Not Available,559,0.0
Nut,559,1032.09
Powder,559,0.0
Supplement,559,0.0
Tobacco,559,12.48
BreadCrumb,560,0.0
Candy,560,0.0
Default,560,0.0
Dip,560,0.0
Instant,560,0.0
Not Available,560,0.0
Nut,560,868.9159999999999
Powder,560,0.0
Supplement,560,0.0
Tobacco,560,0.0
BreadCrumb,561,0.0
Candy,561,0.0
Default,561,0.0
Dip,561,0.0
Instant,561,0.0
Not Available,561,0.0
Nut,561,2469.368
Powder,561,0.0
Supplement,561,16.848
Tobacco,561,0.0
BreadCrumb,564,0.0
Candy,564,0.0
Default,564,0.0
Dip,564,0.0
Instant,564,0.0
Not Available,564,0.0
Nut,564,658.156
Powder,564,0.0
Supplement,564,0.0
Tobacco,564,0.0
BreadCrumb,565,0.0
Candy,565,0.0
Default,565,0.0
Dip,565,0.0
Instant,565,0.0
Not Available,565,0.0
Nut,565,673.5319999999999
Powder,565,0.0
Supplement,565,0.0
Tobacco,565,0.0
BreadCrumb,566,0.0
Candy,566,0.0
Default,566,0.0
Dip,566,0.0
Instant,566,0.0
Not Available,566,0.0
Nut,566,482.616
Powder,566,0.0
Supplement,566,0.0
Tobacco,566,0.0
BreadCrumb,567,0.0
Candy,567,0.0
Default,567,0.0
Dip,567,0.0
Instant,567,0.0
Not Available,567,0.0
Nut,567,1928.124
Powder,567,0.0
Supplement,567,0.0
Tobacco,567,0.0
BreadCrumb,568,0.0
Candy,568,0.0
Default,568,0.0
Dip,568,0.0
Instant,568,0.0
Not Available,568,0.0
Nut,568,527.904
Powder,568,0.0
Supplement,568,0.0
Tobacco,568,0.0
BreadCrumb,571,166.04000000000002
Candy,571,0.0
Default,571,0.0
Dip,571,0.0
Instant,571,0.0
Not Available,571,0.0
Nut,571,2183.808
Powder,571,0.0
Supplement,571,0.0
Tobacco,571,0.0
BreadCrumb,572,0.0
Candy,572,0.0
Default,572,0.0
Dip,572,0.0
Instant,572,0.0
Not Available,572,0.0
Nut,572,719.294
Powder,572,0.0
Supplement,572,0.0
Tobacco,572,0.0
BreadCrumb,573,0.0
Candy,573,0.0
Default,573,0.0
Dip,573,0.0
Instant,573,0.0
Not Available,573,0.0
Nut,573,483.952
Powder,573,0.0
Supplement,573,0.0
Tobacco,573,0.0
BreadCrumb,574,0.0
Candy,574,0.0
Default,574,0.0
Dip,574,0.0
Instant,574,0.0
Not Available,574,0.0
Nut,574,806.4
Powder,574,0.0
Supplement,574,0.0
Tobacco,574,0.0
BreadCrumb,575,185.07999999999998
Candy,575,0.0
Default,575,0.0
Dip,575,0.0
Instant,575,0.0
Not Available,575,0.0
Nut,575,575.8399999999999
Powder,575,0.0
Supplement,575,0.0
Tobacco,575,0.0
BreadCrumb,578,0.0
Candy,578,0.0
Default,578,0.0
Dip,578,0.0
Instant,578,0.0
Not Available,578,0.0
Nut,578,718.8959999999997
Powder,578,0.0
Supplement,578,0.0
Tobacco,578,0.0
BreadCrumb,579,0.0
Candy,579,0.0
Default,579,0.0
Dip,579,0.0
Instant,579,0.0
Not Available,579,0.0
Nut,579,2507.24
Powder,579,0.0
Supplement,579,0.0
Tobacco,579,0.0
BreadCrumb,580,0.0
Candy,580,0.0
Default,580,0.0
Dip,580,0.0
Instant,580,0.0
Not Available,580,0.0
Nut,580,788.7360000000002
Powder,580,0.0
Supplement,580,0.0
Tobacco,580,0.0
BreadCrumb,581,0.0
Candy,581,0.0
Default,581,0.0
Dip,581,0.0
Instant,581,0.0
Not Available,581,0.0
Nut,581,646.0559999999999
Powder,581,0.0
Supplement,581,0.0
Tobacco,581,0.0
BreadCrumb,582,0.0
Candy,582,0.0
Default,582,0.0
Dip,582,0.0
Instant,582,0.0
Not Available,582,0.0
Nut,582,733.328
Powder,582,0.0
Supplement,582,0.0
Tobacco,582,0.0
BreadCrumb,585,0.0
Candy,585,0.0
Default,585,0.0
Dip,585,0.0
Instant,585,0.0
Not Available,585,0.0
Nut,585,601.64
Powder,585,0.0
Supplement,585,0.0
Tobacco,585,0.0
BreadCrumb,586,0.0
Candy,586,0.0
Default,586,0.0
Dip,586,0.0
Instant,586,0.0
Not Available,586,0.0
Nut,586,422.76
Powder,586,0.0
Supplement,586,0.0
Tobacco,586,0.0
BreadCrumb,587,0.0
Candy,587,0.0
Default,587,0.0
Dip,587,0.0
Instant,587,0.0
Not Available,587,0.0
Nut,587,1947.4679999999998
Powder,587,0.0
Supplement,587,0.0
Tobacco,587,0.0
BreadCrumb,588,0.0
Candy,588,0.0
Default,588,0.0
Dip,588,0.0
Instant,588,0.0
Not Available,588,0.0
Nut,588,449.232
Powder,588,34.992000000000004
Supplement,588,0.0
Tobacco,588,0.0
BreadCrumb,589,0.0
Candy,589,0.0
Default,589,0.0
Dip,589,0.0
Instant,589,0.0
Not Available,589,0.0
Nut,589,244.296
Powder,589,0.0
Supplement,589,0.0
Tobacco,589,0.0
BreadCrumb,592,0.0
Candy,592,0.0
Default,592,0.0
Dip,592,0.0
Instant,592,0.0
Not Available,592,0.0
Nut,592,960.9959999999998
Powder,592,0.0
Supplement,592,0.0
Tobacco,592,0.0
BreadCrumb,593,0.0
Candy,593,0.0
Default,593,0.0
Dip,593,0.0
Instant,593,0.0
Not Available,593,0.0
Nut,593,347.72400000000005
Powder,593,0.0
Supplement,593,0.0
Tobacco,593,0.0
BreadCrumb,594,0.0
Candy,594,0.0
Default,594,0.0
Dip,594,0.0
Instant,594,0.0
Not Available,594,0.0
Nut,594,869.852
Powder,594,50.544
Supplement,594,0.0
Tobacco,594,0.0
BreadCrumb,595,166.32
Candy,595,0.0
Default,595,0.0
Dip,595,0.0
Instant,595,0.0
Not Available,595,0.0
Nut,595,1238.9859999999999
Powder,595,0.0
Supplement,595,0.0
Tobacco,595,0.0
BreadCrumb,596,0.0
Candy,596,0.0
Default,596,0.0
Dip,596,0.0
Instant,596,0.0
Not Available,596,0.0
Nut,596,2259.708
Powder,596,50.256
Supplement,596,51.84
Tobacco,596,0.0
BreadCrumb,599,0.0
Candy,599,0.0
Default,599,0.0
Dip,599,0.0
Instant,599,0.0
Not Available,599,0.0
Nut,599,696.2760000000001
Powder,599,0.0
Supplement,599,38.88
Tobacco,599,0.0
BreadCrumb,600,0.0
Candy,600,0.0
Default,600,0.0
Dip,600,0.0
Instant,600,0.0
Not Available,600,0.0
Nut,600,966.42
Powder,600,0.0
Supplement,600,0.0
Tobacco,600,0.0
BreadCrumb,601,0.0
Candy,601,0.0
Default,601,0.0
Dip,601,0.0
Instant,601,0.0
Not Available,601,0.0
Nut,601,2214.4919999999997
Powder,601,0.0
Supplement,601,120.0
Tobacco,601,0.0
BreadCrumb,602,0.0
Candy,602,0.0
Default,602,0.0
Dip,602,0.0
Instant,602,0.0
Not Available,602,0.0
Nut,602,368.98400000000004
Powder,602,0.0
Supplement,602,0.0
Tobacco,602,0.0
BreadCrumb,603,0.0
Candy,603,0.0
Default,603,0.0
Dip,603,0.0
Instant,603,0.0
Not Available,603,0.0
Nut,603,370.656
Powder,603,0.0
Supplement,603,110.336
Tobacco,603,0.0
BreadCrumb,606,0.0
Candy,606,0.0
Default,606,0.0
Dip,606,0.0
Instant,606,0.0
Not Available,606,0.0
Nut,606,2627.82
Powder,606,0.0
Supplement,606,120.0
Tobacco,606,0.0
BreadCrumb,607,0.0
Candy,607,0.0
Default,607,0.0
Dip,607,0.0
Instant,607,0.0
Not Available,607,0.0
Nut,607,278.772
Powder,607,0.0
Supplement,607,0.0
Tobacco,607,0.0
BreadCrumb,608,0.0
Candy,608,0.0
Default,608,0.0
Dip,608,0.0
Instant,608,0.0
Not Available,608,0.0
Nut,608,431.964
Powder,608,36.72
Supplement,608,0.0
Tobacco,608,0.0
BreadCrumb,609,0.0
Candy,609,0.0
Default,609,0.0
Dip,609,0.0
Instant,609,0.0
Not Available,609,0.0
Nut,609,905.962
Powder,609,0.0
Supplement,609,0.0
Tobacco,609,0.0
BreadCrumb,610,0.0
Candy,610,0.0
Default,610,0.0
Dip,610,0.0
Instant,610,0.0
Not Available,610,0.0
Nut,610,123.396
Powder,610,0.0
Supplement,610,0.0
Tobacco,610,0.0
BreadCrumb,611,0.0
Candy,611,0.0
Default,611,0.0
Dip,611,0.0
Instant,611,0.0
Not Available,611,0.0
Nut,611,387.34799999999996
Powder,611,0.0
Supplement,611,0.0
Tobacco,611,0.0
BreadCrumb,614,0.0
Candy,614,0.0
Default,614,0.0
Dip,614,0.0
Instant,614,0.0
Not Available,614,0.0
Nut,614,2889.864
Powder,614,0.0
Supplement,614,0.0
Tobacco,614,0.0
BreadCrumb,615,0.0
Candy,615,0.0
Default,615,0.0
Dip,615,0.0
Instant,615,0.0
Not Available,615,0.0
Nut,615,585.46
Powder,615,0.0
Supplement,615,0.0
Tobacco,615,0.0
BreadCrumb,616,0.0
Candy,616,0.0
Default,616,0.0
Dip,616,0.0
Instant,616,0.0
Not Available,616,0.0
Nut,616,765.9479999999999
Powder,616,0.0
Supplement,616,0.0
Tobacco,616,0.0
BreadCrumb,617,155.68
Candy,617,0.0
Default,617,0.0
Dip,617,0.0
Instant,617,0.0
Not Available,617,0.0
Nut,617,2315.216
Powder,617,0.0
Supplement,617,57.024
Tobacco,617,0.0
BreadCrumb,618,0.0
Candy,618,0.0
Default,618,0.0
Dip,618,0.0
Instant,618,0.0
Not Available,618,0.0
Nut,618,303.888
Powder,618,0.0
Supplement,618,0.0
Tobacco,618,0.0
BreadCrumb,619,0.0
Candy,619,0.0
Default,619,0.0
Dip,619,0.0
Instant,619,0.0
Not Available,619,0.0
Nut,619,177.84
Powder,619,0.0
Supplement,619,0.0
Tobacco,619,0.0
BreadCrumb,620,0.0
Candy,620,0.0
Default,620,0.0
Dip,620,0.0
Instant,620,0.0
Not Available,620,0.0
Nut,620,2180.9520000000007
Powder,620,0.0
Supplement,620,53.135999999999996
Tobacco,620,0.0
BreadCrumb,621,0.0
Candy,621,0.0
Default,621,0.0
Dip,621,0.0
Instant,621,0.0
Not Available,621,0.0
Nut,621,597.7920000000001
Powder,621,0.0
Supplement,621,11.232000000000001
Tobacco,621,0.0
BreadCrumb,622,166.32
Candy,622,0.0
Default,622,0.0
Dip,622,0.0
Instant,622,0.0
Not Available,622,0.0
Nut,622,1082.216
Powder,622,135.73000000000002
Supplement,622,0.0
Tobacco,622,0.0
BreadCrumb,623,0.0
Candy,623,0.0
Default,623,0.0
Dip,623,0.0
Instant,623,0.0
Not Available,623,0.0
Nut,623,470.49600000000004
Powder,623,0.0
Supplement,623,35.568000000000005
Tobacco,623,0.0
BreadCrumb,624,0.0
Candy,624,0.0
Default,624,0.0
Dip,624,0.0
Instant,624,0.0
Not Available,624,0.0
Nut,624,2223.364
Powder,624,0.0
Supplement,624,0.0
Tobacco,624,0.0
BreadCrumb,625,0.0
Candy,625,0.0
Default,625,0.0
Dip,625,0.0
Instant,625,0.0
Not Available,625,0.0
Nut,625,604.328
Powder,625,0.0
Supplement,625,0.0
Tobacco,625,0.0
BreadCrumb,626,0.0
Candy,626,0.0
Default,626,0.0
Dip,626,0.0
Instant,626,0.0
Not Available,626,0.0
Nut,626,655.0759999999999
Powder,626,0.0
Supplement,626,0.0
Tobacco,626,0.0
BreadCrumb,627,0.0
Candy,627,0.0
Default,627,0.0
Dip,627,0.0
Instant,627,0.0
Not Available,627,0.0
Nut,627,2393.372
Powder,627,0.0
Supplement,627,30.240000000000002
Tobacco,627,0.0
BreadCrumb,628,0.0
Candy,628,0.0
Default,628,0.0
Dip,628,0.0
Instant,628,0.0
Not Available,628,0.0
Nut,628,490.4040000000001
Powder,628,0.0
Supplement,628,0.0
Tobacco,628,0.0
BreadCrumb,629,0.0
Candy,629,0.0
Default,629,0.0
Dip,629,0.0
Instant,629,0.0
Not Available,629,0.0
Nut,629,196.56
Powder,629,0.0
Supplement,629,0.0
Tobacco,629,0.0
BreadCrumb,630,0.0
Candy,630,0.0
Default,630,0.0
Dip,630,0.0
Instant,630,0.0
Not Available,630,0.0
Nut,630,478.14
Powder,630,0.0
Supplement,630,34.848
Tobacco,630,0.0
BreadCrumb,631,0.0
Candy,631,0.0
Default,631,0.0
Dip,631,0.0
Instant,631,0.0
Not Available,631,0.0
Nut,631,2065.8720000000003
Powder,631,57.023999999999994
Supplement,631,0.0
Tobacco,631,0.0
BreadCrumb,632,0.0
Candy,632,0.0
Default,632,0.0
Dip,632,0.0
Instant,632,0.0
Not Available,632,0.0
Nut,632,470.652
Powder,632,0.0
Supplement,632,0.0
Tobacco,632,0.0
BreadCrumb,633,0.0
Candy,633,0.0
Default,633,0.0
Dip,633,0.0
Instant,633,0.0
Not Available,633,0.0
Nut,633,236.184
Powder,633,0.0
Supplement,633,0.0
Tobacco,633,0.0
BreadCrumb,634,0.0
Candy,634,0.0
Default,634,0.0
Dip,634,0.0
Instant,634,0.0
Not Available,634,0.0
Nut,634,661.2839999999999
Powder,634,22.607999999999997
Supplement,634,0.0
Tobacco,634,0.0
BreadCrumb,635,84.28
Candy,635,0.0
Default,635,0.0
Dip,635,0.0
Instant,635,0.0
Not Available,635,0.0
Nut,635,516.2479999999999
Powder,635,116.25
Supplement,635,0.0
Tobacco,635,0.0
BreadCrumb,636,0.0
Candy,636,0.0
Default,636,0.0
Dip,636,0.0
Instant,636,0.0
Not Available,636,0.0
Nut,636,2266.42
Powder,636,0.0
Supplement,636,0.0
Tobacco,636,0.0
BreadCrumb,637,0.0
Candy,637,0.0
Default,637,0.0
Dip,637,0.0
Instant,637,0.0
Not Available,637,0.0
Nut,637,367.22400000000005
Powder,637,0.0
Supplement,637,0.0
Tobacco,637,0.0
BreadCrumb,638,0.0
Candy,638,0.0
Default,638,0.0
Dip,638,0.0
Instant,638,0.0
Not Available,638,0.0
Nut,638,548.816
Powder,638,44.06399999999999
Supplement,638,0.0
Tobacco,638,0.0
BreadCrumb,639,0.0
Candy,639,0.0
Default,639,0.0
Dip,639,0.0
Instant,639,0.0
Not Available,639,0.0
Nut,639,650.036
Powder,639,0.0
Supplement,639,0.0
Tobacco,639,0.0
BreadCrumb,641,0.0
Candy,641,0.0
Default,641,0.0
Dip,641,0.0
Instant,641,0.0
Not Available,641,0.0
Nut,641,2715.336
Powder,641,0.0
Supplement,641,61.776
Tobacco,641,0.0
BreadCrumb,642,0.0
Candy,642,0.0
Default,642,0.0
Dip,642,0.0
Instant,642,0.0
Not Available,642,0.0
Nut,642,1110.7159999999997
Powder,642,0.0
Supplement,642,53.856
Tobacco,642,0.0
BreadCrumb,643,0.0
Candy,643,0.0
Default,643,0.0
Dip,643,0.0
Instant,643,0.0
Not Available,643,0.0
Nut,643,654.6719999999999
Powder,643,0.0
Supplement,643,0.0
Tobacco,643,0.0
BreadCrumb,644,166.32
Candy,644,0.0
Default,644,0.0
Dip,644,0.0
Instant,644,0.0
Not Available,644,0.0
Nut,644,458.952
Powder,644,0.0
Supplement,644,52.416000000000004
Tobacco,644,0.0
BreadCrumb,645,0.0
Candy,645,0.0
Default,645,0.0
Dip,645,0.0
Instant,645,0.0
Not Available,645,0.0
Nut,645,2545.62
Powder,645,0.0
Supplement,645,57.023999999999994
Tobacco,645,0.0
BreadCrumb,646,0.0
Candy,646,0.0
Default,646,0.0
Dip,646,0.0
Instant,646,0.0
Not Available,646,0.0
Nut,646,302.0160000000001
Powder,646,0.0
Supplement,646,0.0
Tobacco,646,0.0
BreadCrumb,648,0.0
Candy,648,0.0
Default,648,0.0
Dip,648,0.0
Instant,648,0.0
Not Available,648,0.0
Nut,648,722.13
Powder,648,0.0
Supplement,648,0.0
Tobacco,648,0.0
BreadCrumb,649,0.0
Candy,649,0.0
Default,649,0.0
Dip,649,0.0
Instant,649,0.0
Not Available,649,0.0
Nut,649,463.16399999999993
Powder,649,0.0
Supplement,649,0.0
Tobacco,649,0.0
BreadCrumb,650,0.0
Candy,650,0.0
Default,650,0.0
Dip,650,0.0
Instant,650,0.0
Not Available,650,0.0
Nut,650,265.044
Powder,650,0.0
Supplement,650,0.0
Tobacco,650,0.0
BreadCrumb,651,0.0
Candy,651,0.0
Default,651,0.0
Dip,651,0.0
Instant,651,0.0
Not Available,651,0.0
Nut,651,495.0319999999999
Powder,651,0.0
Supplement,651,0.0
Tobacco,651,0.0
BreadCrumb,652,0.0
Candy,652,0.0
Default,652,0.0
Dip,652,0.0
Instant,652,0.0
Not Available,652,0.0
Nut,652,1901.9160000000002
Powder,652,0.0
Supplement,652,28.944000000000003
Tobacco,652,0.0
BreadCrumb,653,0.0
Candy,653,0.0
Default,653,0.0
Dip,653,0.0
Instant,653,0.0
Not Available,653,0.0
Nut,653,340.70399999999995
Powder,653,0.0
Supplement,653,0.0
Tobacco,653,0.0
BreadCrumb,655,0.0
Candy,655,0.0
Default,655,0.0
Dip,655,0.0
Instant,655,0.0
Not Available,655,0.0
Nut,655,577.512
Powder,655,0.0
Supplement,655,0.0
Tobacco,655,106.164
BreadCrumb,656,0.0
Candy,656,0.0
Default,656,0.0
Dip,656,0.0
Instant,656,0.0
Not Available,656,0.0
Nut,656,438.984
Powder,656,47.952
Supplement,656,0.0
Tobacco,656,0.0
BreadCrumb,657,0.0
Candy,657,0.0
Default,657,0.0
Dip,657,0.0
Instant,657,0.0
Not Available,657,0.0
Nut,657,2273.44
Powder,657,0.0
Supplement,657,0.0
Tobacco,657,0.0
BreadCrumb,658,0.0
Candy,658,0.0
Default,658,0.0
Dip,658,0.0
Instant,658,0.0
Not Available,658,0.0
Nut,658,488.59200000000004
Powder,658,0.0
Supplement,658,0.0
Tobacco,658,0.0
BreadCrumb,659,0.0
Candy,659,0.0
Default,659,0.0
Dip,659,0.0
Instant,659,0.0
Not Available,659,0.0
Nut,659,814.512
Powder,659,46.512
Supplement,659,137.12
Tobacco,659,0.0
BreadCrumb,660,0.0
Candy,660,0.0
Default,660,0.0
Dip,660,0.0
Instant,660,0.0
Not Available,660,0.0
Nut,660,552.836
Powder,660,0.0
Supplement,660,0.0
Tobacco,660,0.0
BreadCrumb,662,0.0
Candy,662,0.0
Default,662,0.0
Dip,662,0.0
Instant,662,0.0
Not Available,662,0.0
Nut,662,2571.9
Powder,662,0.0
Supplement,662,0.0
Tobacco,662,0.0
BreadCrumb,663,0.0
Candy,663,0.0
Default,663,0.0
Dip,663,0.0
Instant,663,0.0
Not Available,663,0.0
Nut,663,813.132
Powder,663,0.0
Supplement,663,0.0
Tobacco,663,0.0
BreadCrumb,664,0.0
Candy,664,0.0
Default,664,0.0
Dip,664,0.0
Instant,664,0.0
Not Available,664,0.0
Nut,664,526.5059999999999
Powder,664,0.0
Supplement,664,0.0
Tobacco,664,0.0
BreadCrumb,665,0.0
Candy,665,0.0
Default,665,0.0
Dip,665,0.0
Instant,665,0.0
Not Available,665,0.0
Nut,665,406.38000000000005
Powder,665,0.0
Supplement,665,0.0
Tobacco,665,0.0
BreadCrumb,666,0.0
Candy,666,0.0
Default,666,0.0
Dip,666,0.0
Instant,666,0.0
Not Available,666,0.0
Nut,666,306.07200000000006
Powder,666,0.0
Supplement,666,0.0
Tobacco,666,0.0
BreadCrumb,668,0.0
Candy,668,0.0
Default,668,0.0
Dip,668,0.0
Instant,668,0.0
Not Available,668,0.0
Nut,668,1596.0
Powder,668,0.0
Supplement,668,0.0
Tobacco,668,0.0
BreadCrumb,669,0.0
Candy,669,0.0
Default,669,0.0
Dip,669,0.0
Instant,669,0.0
Not Available,669,0.0
Nut,669,598.7280000000001
Powder,669,0.0
Supplement,669,126.432
Tobacco,669,0.0
BreadCrumb,670,0.0
Candy,670,0.0
Default,670,0.0
Dip,670,0.0
Instant,670,0.0
Not Available,670,0.0
Nut,670,510.744
Powder,670,0.0
Supplement,670,0.0
Tobacco,670,0.0
BreadCrumb,671,351.4
Candy,671,0.0
Default,671,0.0
Dip,671,0.0
Instant,671,0.0
Not Available,671,0.0
Nut,671,2135.692
Powder,671,0.0
Supplement,671,57.023999999999994
Tobacco,671,0.0
BreadCrumb,672,0.0
Candy,672,0.0
Default,672,0.0
Dip,672,0.0
Instant,672,0.0
Not Available,672,0.0
Nut,672,330.608
Powder,672,0.0
Supplement,672,317.024
Tobacco,672,0.0
BreadCrumb,673,0.0
Candy,673,0.0
Default,673,0.0
Dip,673,0.0
Instant,673,0.0
Not Available,673,0.0
Nut,673,635.5999999999999
Powder,673,0.0
Supplement,673,0.0
Tobacco,673,0.0
BreadCrumb,674,0.0
Candy,674,0.0
Default,674,0.0
Dip,674,0.0
Instant,674,0.0
Not Available,674,0.0
Nut,674,336.80400000000003
Powder,674,0.0
Supplement,674,0.0
Tobacco,674,0.0
BreadCrumb,676,0.0
Candy,676,0.0
Default,676,0.0
Dip,676,0.0
Instant,676,0.0
Not Available,676,0.0
Nut,676,2495.5679999999993
Powder,676,0.0
Supplement,676,0.0
Tobacco,676,0.0
BreadCrumb,677,0.0
Candy,677,0.0
Default,677,0.0
Dip,677,0.0
Instant,677,0.0
Not Available,677,0.0
Nut,677,796.9439999999998
Powder,677,0.0
Supplement,677,0.0
Tobacco,677,0.0
BreadCrumb,678,0.0
Candy,678,0.0
Default,678,0.0
Dip,678,0.0
Instant,678,0.0
Not Available,678,0.0
Nut,678,267.69599999999997
Powder,678,0.0
Supplement,678,0.0
Tobacco,678,0.0
BreadCrumb,679,0.0
Candy,679,0.0
Default,679,0.0
Dip,679,0.0
Instant,679,0.0
Not Available,679,0.0
Nut,679,502.05199999999996
Powder,679,0.0
Supplement,679,0.0
Tobacco,679,0.0
BreadCrumb,680,0.0
Candy,680,0.0
Default,680,0.0
Dip,680,0.0
Instant,680,0.0
Not Available,680,0.0
Nut,680,2107.368
Powder,680,0.0
Supplement,680,0.0
Tobacco,680,0.0
BreadCrumb,681,0.0
Candy,681,0.0
Default,681,0.0
Dip,681,0.0
Instant,681,0.0
Not Available,681,0.0
Nut,681,450.528
Powder,681,0.0
Supplement,681,0.0
Tobacco,681,0.0
BreadCrumb,682,0.0
Candy,682,0.0
Default,682,0.0
Dip,682,0.0
Instant,682,0.0
Not Available,682,0.0
Nut,682,545.532
Powder,682,0.0
Supplement,682,0.0
Tobacco,682,0.0
BreadCrumb,683,0.0
Candy,683,0.0
Default,683,0.0
Dip,683,0.0
Instant,683,0.0
Not Available,683,0.0
Nut,683,830.2860000000001
Powder,683,0.0
Supplement,683,0.0
Tobacco,683,0.0
BreadCrumb,684,0.0
Candy,684,0.0
Default,684,0.0
Dip,684,0.0
Instant,684,0.0
Not Available,684,0.0
Nut,684,941.3
Powder,684,0.0
Supplement,684,110.16
Tobacco,684,0.0
BreadCrumb,685,86.24
Candy,685,0.0
Default,685,0.0
Dip,685,0.0
Instant,685,0.0
Not Available,685,7.2
Nut,685,1109.388
Powder,685,0.0
Supplement,685,46.08
Tobacco,685,0.0
BreadCrumb,686,0.0
Candy,686,0.0
Default,686,0.0
Dip,686,0.0
Instant,686,0.0
Not Available,686,0.0
Nut,686,2135.18
Powder,686,0.0
Supplement,686,15.984000000000002
Tobacco,686,0.0
BreadCrumb,687,0.0
Candy,687,0.0
Default,687,0.0
Dip,687,0.0
Instant,687,0.0
Not Available,687,0.0
Nut,687,493.004
Powder,687,0.0
Supplement,687,0.0
Tobacco,687,0.0
BreadCrumb,688,0.0
Candy,688,0.0
Default,688,0.0
Dip,688,0.0
Instant,688,0.0
Not Available,688,0.0
Nut,688,406.536
Powder,688,0.0
Supplement,688,0.0
Tobacco,688,0.0
BreadCrumb,689,0.0
Candy,689,0.0
Default,689,0.0
Dip,689,0.0
Instant,689,0.0
Not Available,689,0.0
Nut,689,1983.036
Powder,689,0.0
Supplement,689,0.0
Tobacco,689,0.0
BreadCrumb,690,0.0
Candy,690,0.0
Default,690,0.0
Dip,690,0.0
Instant,690,0.0
Not Available,690,0.0
Nut,690,2199.72
Powder,690,0.0
Supplement,690,0.0
Tobacco,690,0.0
BreadCrumb,691,0.0
Candy,691,0.0
Default,691,0.0
Dip,691,0.0
Instant,691,0.0
Not Available,691,0.0
Nut,691,683.592
Powder,691,0.0
Supplement,691,0.0
Tobacco,691,0.0
BreadCrumb,692,0.0
Candy,692,0.0
Default,692,0.0
Dip,692,0.0
Instant,692,0.0
Not Available,692,0.0
Nut,692,642.9679999999998
Powder,692,0.0
Supplement,692,0.0
Tobacco,692,0.0
BreadCrumb,697,0.0
Candy,697,0.0
Default,697,0.0
Dip,697,0.0
Instant,697,0.0
Not Available,697,0.0
Nut,697,1200.924
Powder,697,0.0
Supplement,697,0.0
Tobacco,697,0.0
BreadCrumb,698,0.0
Candy,698,0.0
Default,698,0.0
Dip,698,0.0
Instant,698,0.0
Not Available,698,0.0
Nut,698,614.562
Powder,698,11.664000000000001
Supplement,698,0.0
Tobacco,698,0.0
BreadCrumb,699,0.0
Candy,699,0.0
Default,699,0.0
Dip,699,0.0
Instant,699,0.0
Not Available,699,0.0
Nut,699,1958.7
Powder,699,0.0
Supplement,699,0.0
Tobacco,699,0.0
BreadCrumb,700,0.0
Candy,700,0.0
Default,700,0.0
Dip,700,0.0
Instant,700,0.0
Not Available,700,0.0
Nut,700,701.5079999999998
Powder,700,53.135999999999996
Supplement,700,0.0
Tobacco,700,0.0
BreadCrumb,701,0.0
Candy,701,0.0
Default,701,0.0
Dip,701,0.0
Instant,701,0.0
Not Available,701,0.0
Nut,701,1960.104
Powder,701,5.0
Supplement,701,57.024
Tobacco,701,0.0
BreadCrumb,702,0.0
Candy,702,0.0
Default,702,0.0
Dip,702,0.0
Instant,702,0.0
Not Available,702,0.0
Nut,702,407.472
Powder,702,0.0
Supplement,702,0.0
Tobacco,702,0.0
BreadCrumb,703,0.0
Candy,703,0.0
Default,703,0.0
Dip,703,0.0
Instant,703,0.0
Not Available,703,0.0
Nut,703,251.16
Powder,703,0.0
Supplement,703,0.0
Tobacco,703,0.0
BreadCrumb,704,0.0
Candy,704,0.0
Default,704,0.0
Dip,704,0.0
Instant,704,0.0
Not Available,704,0.0
Nut,704,621.036
Powder,704,0.0
Supplement,704,0.0
Tobacco,704,0.0
BreadCrumb,705,0.0
Candy,705,0.0
Default,705,0.0
Dip,705,0.0
Instant,705,0.0
Not Available,705,0.0
Nut,705,2463.7039999999997
Powder,705,0.0
Supplement,705,29.808
Tobacco,705,0.0
BreadCrumb,706,0.0
Candy,706,0.0
Default,706,0.0
Dip,706,0.0
Instant,706,0.0
Not Available,706,0.0
Nut,706,669.764
Powder,706,0.0
Supplement,706,140.0
Tobacco,706,0.0
BreadCrumb,707,0.0
Candy,707,0.0
Default,707,0.0
Dip,707,0.0
Instant,707,0.0
Not Available,707,0.0
Nut,707,338.83199999999994
Powder,707,0.0
Supplement,707,57.023999999999994
Tobacco,707,0.0
BreadCrumb,708,0.0
Candy,708,0.0
Default,708,0.0
Dip,708,0.0
Instant,708,120.0
Not Available,708,0.0
Nut,708,326.664
Powder,708,0.0
Supplement,708,87.984
Tobacco,708,0.0
BreadCrumb,709,0.0
Candy,709,0.0
Default,709,0.0
Dip,709,0.0
Instant,709,0.0
Not Available,709,0.0
Nut,709,494.67600000000004
Powder,709,0.0
Supplement,709,0.0
Tobacco,709,0.0
BreadCrumb,711,0.0
Candy,711,0.0
Default,711,0.0
Dip,711,0.0
Instant,711,0.0
Not Available,711,0.0
Nut,711,2351.04
Powder,711,0.0
Supplement,711,101.84
Tobacco,711,0.0
BreadCrumb,712,0.0
Candy,712,0.0
Default,712,0.0
Dip,712,0.0
Instant,712,0.0
Not Available,712,0.0
